2957	H2787	חָרַר	H:V	to scorch	1) to burn, be hot, be scorched, be charred<br>1a) (Qal)<br>1a1) to be hot, be scorched<br>1a2) to burn, be burned<br>1b) (Niphal)<br>1b1) to be scorched, be burned<br>1b2) to burn<br>1b3) to be dry, be angry<br>1c) (Pilpel) to cause to burn
2958	H2788	חָרֵר	H:N-M	parched	1) dry regions, parched place
2959	H2789	חֶ֫רֶשׂ	H:N-M	earthenware	1) earthenware, clay pottery, shard, potsherd, earthen vessel
2960	H2790a	חָרַשׁ	H:V	to plow/plot	1) to cut in, plough, engrave, devise<br>1a) (Qal)<br>1a1) to cut in, engrave<br>1a2) to plough<br>1a3) to devise<br>1b) (Niphal) to be ploughed<br>1c) (Hiphil) to plot evil
2961	H2790b	חָרֵשׁ	H:V	be quiet	1) to be silent, be dumb, be speechless, be deaf<br>1a) (Qal)<br>1a1) to be silent<br>1a2) to be deaf<br>1b) (Hiphil)<br>1b1) to be silent, keep quiet<br>1b2) to make silent<br>1b3) to be deaf, show deafness<br>1c) (Hithpael) to remain silent
2962	H2791a	חֶ֫רֶשׁ	H:ADV	silently	adv<br>1) silently, secretly
2963	H2791b	חֶ֫רֶשׁ	H:N-M	craftily	1) magic art, magician
2964	H2792	חֶ֫רֶשׁ	N:N-M-P	Heresh	Heresh = "mute"<br>1) a Levite attached to the tabernacle
2965	H2793	חֹ֫רֶשׁ	H:N-M + N:N--L	wood	1) wood, wooded height, forest, wooded area<br>2) Horesh.
2966	H2794	חֹרֵשׁ	H:N-M	artificer	1) metal craftsman
2967	H2795	חֵרֵשׁ	H:A	deaf	1) deaf
2968	H2796	חָרָשׁ, חֲרָשִׁים	H:N-M	artificer	1) craftsman, artisan, engraver, graver, artificer<br>1a) graver, artificer<br>1b) skilful to destroy (warriors) (fig.)
2969	H2797	חַרְשָׁא	N:N-M-P	Harsha	Harsha = "mute"<br>1) head of a family of exiles returning with Zerubbabel
2970	H2798	חֲרָשִׁים	N:N--L	Charashim	Charashim or Harashim = "valley of craftsmen"<br>1) a valley near Lydda, a few miles east of Joppa, founded by Joab of Othniel's family
2971	H2799	חֲרֹ֫שֶׁת	H:N-F	carving	1) carving, skilful working
2972	H2800	חֲרֹ֫שֶׁת	N:N--L	Harosheth	Harosheth = "woodland"<br>1) a city in the north of the land of Canaan on the west coast of the lake Merom
2973	H2801	חָרַת	H:V	to engrave	1) (Qal) to engrave, graven
2974	H2802	חֶרֶת	N:N--L	Hereth	Hareth = "forest"<br>1) a forest whose site is now unknown
2975	H2803	חָשַׁב	H:V	to devise	1) to think, plan, esteem, calculate, invent, make a judgment, imagine, count<br>1a) (Qal)<br>1a1) to think, account<br>1a2) to plan, devise, mean<br>1a3) to charge, impute, reckon<br>1a4) to esteem, value, regard<br>1a5) to invent<br>1b) (Niphal)<br>1b1) to be accounted, be thought, be esteemed<br>1b2) to be computed, be reckoned<br>1b3) to be imputed<br>1c) (Piel)<br>1c1) to think upon, consider, be mindful of<br>1c2) to think to do, devise, plan<br>1c3) to count, reckon<br>1d) (Hithpael) to be considered
2976	H2804	חֲשַׁב	A:V	to account	1) (P'al) to think, account
2977	H2805	חֵ֫שֶׁב	H:N-M	artwork	1) girdle, band, ingenious work<br>1a) ingenious work-the name of the girdle or band of the ephod
2978	H2806	חַשְׁבַּדָּנָה	N:N-M-P	Hashbaddanah	Hashbadana = "considerate judge"<br>1) one of the men who stood on the left of Ezra while he read the law to the people
2979	H2807	חֲשֻׁבָה	N:N-M-P	Hashubah	Hashubah = "consideration"<br>1) a son of Zerubbabel
2980	H2808	חֶשְׁבּוֹן	H:N-M	explanation	1) account, reasoning, reckoning
2981	H2809	חֶשְׁבּוֹן	N:N--L	Heshbon	Heshbon = "stronghold"<br>1) the capital city of Sihon, king of the Amorites, located on the western border of the high plain and on the border line between the tribes of Reuben and Gad
2982	H2810	חִשָּׁבוֹן	H:N-M	invention	1) device, invention
2983	H2811	חֲשַׁבְיָ֫הוּ	N:N-M-P	Hashabiah	Hashabiah = "Jehovah has considered"<br>1) a Merarite Levite<br>2) the 4th of the 6 sons of Jeduthun who had charge of the 12th course<br>3) one of the descendants of Hebron the son of Kohath<br>4) the son of Kemuel, who was prince of the tribe of Levi in the time of David<br>5) a Levite, one of the chiefs of his tribe who officiated for Josiah at his great passover feast<br>6) a Merarite Levite, one of the chief priests who accompanied Ezra from Babylon; ruler of half the circuit of Keilah and one who repaired a portion of the wall of Jerusalem under Nehemiah. He sealed the covenant of reformation after the return from captivity<br>7) a Levite, son of Bunni in the time of Nehemiah<br>8) a Levite, son of Mattaniah in the time of Nehemiah<br>9) a priest of the family of Hilkiah in the days of Joiakim, son of Jeshua
2984	H2812	חֲשַׁבְנָה	N:N-M-P	Hashabnah	Hashabnah = "Jehovah has considered"<br>1) one of the chiefs of the people who sealed the covenant with Nehemiah
2985	H2813	חֲשַׁבְנְיָה	N:N-M-P	Hashabneiah	Hashabniah = "whom Jehovah regards"<br>1) the father of Hattush, repairer of the wall<br>2) a Levite who was among those who officiated at the great fast under Ezra and Nehemiah when the covenant was sealed
2986	H2814	חָשָׁה	H:V	be silent	1) to be silent, quiet, still, inactive<br>1a) (Qal) to be silent, be still<br>1b) (Hiphil)<br>1b1) to be silent, exhibit silence<br>1b2) to show inactivity, be inactive<br>1b3) to make silent, make quiet, cause to be still
2987	H2815	חַשּׁוּב	N:N-M-P	Hasshub	Hashub = "considerate"<br>1) a Merarite Levite chief, son of Azrikam<br>2) a son of Pahath-moab who assisted in the repair of the wall of Jerusalem<br>3) a man who assisted in the repair of the wall of Jerusalem; may be same as 2 above<br>4) one of the heads of the people who sealed the covenant with Nehemiah
2988	H2816	חֲשׁוֹךְ	A:N-M	darkness	1) darkness
2989	H2817	חֲשׂוּפָא	N:N-M-P	Hasupha	Hasupha or Hashupha = "stripped"<br>1) head of the family of temple slaves returning from exile in the 1st caravan
2990	H2818a	חֲשַׁח	A:V	to need	v<br>1) (P'al) to need, have need
2991	H2818b	חֲשַׁח	A:N-F	necessity	n<br>2) the thing needed
2992	H2819	חַשְׁחוּ	A:N-F	requirement	1) things needed, requirements, that which is required
2993	H2820	חָשַׂךְ	H:V	to withhold	1) to withhold, restrain, hold back, keep in check, refrain<br>1a) (Qal)<br>1a1) to withhold, keep back, keep for oneself, keep from, hold in check, refrain, spare, reserve<br>1a2) to restrain, check<br>1b) (Niphal) to assuage, be spared
2994	H2821	חָשַׁךְ	H:V	to darken	1) to be or become dark, grow dim, be darkened, be black, be hidden<br>1a) (Qal)<br>1a1) to be or grow dark<br>1a2) to have a dark colour<br>1a3) to grow dim<br>1b) (Hiphil)<br>1b1) to make dark, cause to be dark<br>1b2) to hide, conceal<br>1b3) to obscure, confuse (fig.)
2995	H2822	חֹ֫שֶׁךְ	H:N-M	darkness	1) darkness, obscurity<br>1a) darkness<br>1b) secret place
2996	H2823	חָשֹׁךְ	H:A	obscure	1) obscure, insignificant, low
2997	H2824	חֶשְׁכָה	H:N-F	dark	1) darkness, obscure, low
2998	H2825	חֲשֵׁכָה	H:N-F	darkness	1) darkness
2999	H2826	חָשַׁל	H:V	be feeble	1) to shatter<br>1a) (Niphal) to be feeble
3000	H2827	חֲשַׁל	A:V	to shatter	1) (P'al) to subdue, crush, shatter
3001	H2828	חָשֻׁם	N:N-M-P	Hashum	Hashum = "rich"<br>1) head of a family of 223 exiles returning with Zerubbabel<br>2) one of the priests or Levites who stood on Ezra's left while he read the law
3002	H2829	חֶשְׁמוֹן	N:N--L	Heshmon	Heshmon = "rich soil"<br>1) a town in the extreme south of Judah; site uncertain
3003	H2830	חַשְׁמַל	H:N-M	amber	1) a shining substance, amber or electrum or bronze (uncertain)
3004	H2831	חַשְׁמַן	H:N-M	ambassador	1) ambassadors, bronze (meaning uncertain)
3005	H2832	חַשְׁמֹנָה	N:N--L	Hashmonah	Hashmonah = "fatness"<br>1) a station of Israel in the wilderness
3006	H2833	חֹ֫שֶׁן	H:N-M	breastpiece	1) breastplate, breastpiece<br>1a) sacred pouch of the high priest designed to hold the Urim and Thummim
3007	H2834	חָשַׂף	H:V	to strip	1) to strip, strip off, lay bare, make bare, draw out<br>1a) (Qal)<br>1a1) to strip off<br>1a2) to strip, lay bare<br>1a3) to draw (water), skim, take from the surface
3008	H2835	חָשִׂף	H:N-M	little flock	1) small flocks, little flocks
3009	H2836a	חָשַׁק	H:V	to desire	1) (Qal) to love, be attached to, long for
3010	H2836b	חָשַׁק	H:V	to connect	1a) (Piel) fillet<br>1b) (Pual) fillet
3011	H2837	חֵ֫שֶׁק	H:N-M	desire	1) desire, thing desired
3012	H2838	חָשׁוּק	H:N-M	ring	1) fillets, binders<br>1a) rings clasping a pillar of the tabernacle or silver rods between the pillars
3013	H2839	חִשֻּׁק	H:N-M	spoke	1) spoke, spoke of a wheel
3014	H2840	חִשֻּׁר	H:N-M	hub	1) hub, hub of a wheel, nave
3015	H2841	חַשְׁרָה	H:N-F	collection	1) collection, mass, an accumulation of water
3016	H2842	חֲשַׁשׁ	H:N-M	chaff	1) chaff, dry grass
3017	H2843	חֻשָׁתִי	N:N--PG	Hushathite	Hushathite = "inhabitant of Hushah"<br>1) an inhabitant of Hushah or a descendant of Hushah; the designation given to two of David's mighty warriors
3018	H2844a	חַת	H:N-M	terror	1) fear, terror
3019	H2844b	חַת	H:A	shattered	1) shattered, dismayed<br>1a) shattered<br>1b) dismayed
3020	H2845	חֵת	N:N-M-P	Heth	Heth = "terror"<br>1) a son of Canaan and the progenitor of the Hittites
3021	H2846	חָתָה	H:V	to snatch up	1) (Qal) to take hold of, seize, take away, pile up, snatch up (coals)
3022	H2847	חִתָּה	H:N-F	terror	1) terror, fear
3023	H2848	חִתּוּל	H:N-M	bandage	1) bandage
3024	H2849	חַתְחַת	H:N-M	terror	1) terror
3025	H2850	חִתִּי	N:N--PG	Hittite	Hittite = "descendant of Heth"<br>1) the nation descended from Heth, the 2nd son of Canaan; once inhabitants of central Anatolia (modern Turkey), later in north Lebanon
3026	H2851	חִתִּית	H:N-F	terror	1) terror
3027	H2852	חָתַךְ	H:V	to determine	1) to divide, determine<br>1a) (Niphal) to be determined, be decreed, be settled, be marked out
3028	H2853	חָתַל	H:V	to entwine	1) to entwine, enwrap, be swaddled<br>1a) (Pual) to be swathed, be enwraped<br>1b) (Hophal) to be swathed, be swaddled
3029	H2854	חֲתֻלָּה	H:N-F	swaddling	1) swaddling-band, navel-band
3030	H2855	חֶתְלֹן	N:N--L	Hethlon	Hethlon = "hiding place"<br>1) a place on the northern border of Palestine; site unknown
3031	H2856	חָתַם	H:V	to seal	1) to seal, seal up, affix a seal<br>1a) (Qal)<br>1a1) to seal, affix one's seal<br>1a2) to seal up, fasten up by sealing<br>1b) (Niphal) to seal<br>1c) (Piel) to lock up<br>1d) (Hiphil) to be stopped
3032	H2857	חֲתַם	A:V	to seal	1) (P'al) seal.
3033	H2858	חֹתֶ֫מֶת	H:N-F	ring	1) signet ring, signet seal
3034	H2859a	חֹתֵן	H:N-M	relative	1) a son-in-law, a daughter's husband, wife's father, wife's mother, father-in-law, mother-in- law 
3035	H2859b	חָתַן	H:V	be related	1) to become a son-in-law, make oneself a daughter's husband<br>1a) (Qal) wife's father, wife's mother, father-in-law, mother-in- law (participle)<br>1b) (Hithpael) to make oneself a daughter's husband
3036	H2860	חָתָן	H:N-M	son-in-law	1) son-in-law, daughter's husband, bridegroom, husband
3037	H2861	חֲתֻנָּה	H:N-F	marriage	1) wedding, marriage
3038	H2862	חָתַף	H:V	to seize	1) (Qal) to seize, take away, snatch away
3039	H2863	חֶ֫תֶף	H:N-M	robber	1) prey<br>2) (CLBL) robber
3040	H2864	חָתַר	H:V	to dig	1) to dig, row<br>1a) (Qal)<br>1a1) to dig (into houses-of burglary)<br>1a2) to row (in water)
3041	H2865	חָתַת	H:V	to to be dismayed	1) to be shattered, be dismayed, be broken, be abolished, be afraid<br>1a) (Qal)<br>1a1) to be shattered, be broken<br>1a2) to be dismayed<br>1b) (Niphal) to be broken, be dismayed<br>1c) (Piel) to be shattered, be dismayed, be scared<br>1d) (Hiphil)<br>1d1) to cause to be dismayed<br>1d2) to dismay, terrify<br>1d3) to shatter
3042	H2866	חֲתַת	H:N-M	terror	1) terror
3043	H2867	חֲתַת	N:N-M-P	Hathath	Hathath = "fearful"<br>1) son of Othniel and grandson of Kenaz, the brother of Caleb
3044	H2868	טְאֵב	A:V	be good	1) (P'al) to be glad, be good
3045	H2869	טָב	A:A	fine	1) good
3046	H2870a	טָֽבְאֵל	N:N-M-P	Tabeel	Tabeal = "God is good"<br>1) an officer of the Persian government in Samaria in the reign of Artaxerxes
3047	H2870b	טָֽבְאַ֑ל	N:N-M-P	Tabeal	Tabeal = "God is good"<br>1) a man whose son was either in the army of Pekah or the army of Rezin and whom Pekah and Rezin proposed to make king of Israel<br>Tabeel = "God is good"
3048	H2871	טְבוּל	H:N-M	turban	1) turban
3049	H2872	טַבּוּר	H:N-M	highest	1) centre, midst, navel, highest part
3050	H2873	טָבַח	H:V	to slaughter	1) to slaughter, slay, butcher, kill ruthlessly<br>1a) (Qal)<br>1a1) to slaughter, butcher<br>1a2) to slay, kill ruthlessly (fig.)
3051	H2874	טֶ֫בַח	H:N-M	slaughter	1) slaughter, slaughtering, animal<br>1a) slaughtering, slaughter (of animals)<br>1b) slaughter (fig.)
3052	H2875	טֶ֫בַח	N:N-M-P	Tebah	Tebah = "a slaughter"<br>1) a son of Nahor by his concubine Reumah
3053	H2876	טַבָּח	H:N-M	guard	1) executioner, cook, bodyguard, guardsman<br>1a) cook (who also killed the animal for food)<br>1b) guardsmen, bodyguard
3054	H2877	טַבָּח	A:N-M	guardsman	1) bodyguard, executioner, guardsmen
3055	H2878	טִבְחָה	H:N-F	slaughtered	1) slaughtered meat, a slaughter, flesh, meat, thing slaughtered
3056	H2879	טַבָּחָה	H:N-F	cook	1) female cook, cook
3057	H2880	טִבְחַת	N:N--L	Tibhath	Tibhath = "extension"<br>1) a Syrian city of Hadadezer, king of Zobah; also 'Betah'
3058	H2881	טָבַל	H:V	to dip	1) to dip, dip into, plunge<br>1a) (Qal)<br>1a1) to dip in or into<br>1a2) to dip oneself<br>1b) (Niphal) to be dipped
3059	H2882	טְבַלְיָ֫הוּ	N:N-M-P	Tebaliah	Tebaliah = "purified"<br>1) the 3rd son of Hosah of the children of Merari and temple gatekeeper
3060	H2883	טָבַע	H:V	to sink	1) to sink, sink into, sink down, pierce, settle down, drown, be settled, be planted<br>1a) (Qal) to sink, sink down<br>1b)(Pual) to be sunk<br>1c) (Hophal) to cause to sink
3061	H2884	טַבָּעוֹת	N:N-M-P	Tabbaoth	Tabbaoth = "rings"<br>1) a family of temple slaves who returned from exile with Zerubbabel
3062	H2885	טַבַּ֫עַת	H:N-M	ring	1) ring, signet, signet ring<br>1a) signet ring (as symbol of authority)<br>1b) ring (as ornament)
3063	H2886	טַבְרִמּוֹן	N:N-M-P	Tabrimmon	Tabrimon = "good is Rimmon"<br>1) the father of Ben-hadad I, king of Syria
3064	H2887	טֵבֶ֑ת	N:N--T	Tebeth	Tebeth = "goodness"<br>1) the 10th month of the Jewish calendar corresponding to modern Dec-Jan
3065	H2888	טַבָּ֑ת	N:N--L	Tabbath	Tabbath = "celebrated"<br>1) site near which Gideon's pursuit of the Midianites stopped; site unknown
3066	H2889	טָהוֹר	H:A	pure	1) pure, clean<br>1a) clean (ceremonially-of animals)<br>1b) pure (physically)<br>1c) pure, clean (morally, ethically)
3067	H2890	טְהוֹר	H:N-M + H:A	pureness	1) pureness, cleanness, clean, pure<br>1a) clean (ceremonially-of animals)<br>1b) pure (physically)<br>1c) pure, clean (morally, ethically)
3068	H2891	טָהֵר	H:V	be pure	1) to be clean, be pure<br>1a) (Qal)<br>1a1) to be clean (physically-of disease)<br>1a2) to be clean ceremonially<br>1a3) to purify, be clean morally, made clean<br>1b) (Piel)<br>1b1) to cleanse, purify<br>1b1a) physically<br>1b1b) ceremonially<br>1b1c) morally<br>1b2) to pronounce clean<br>1b3) to perform the ceremony of cleansing<br>1c) (Pual) to be cleansed, be pronounced clean<br>1d) (Hithpael)<br>1d1) to purify oneself<br>1d1a) ceremonially<br>1d1b) morally<br>1d2) to present oneself for purification
3069	H2892a	טֹ֫הַר	H:N-M	purity	1) purity, purification, purifying<br>1a) purity<br>1b) purifying
3070	H2892b	טֳהָר	H:N-M	clearness	1) clearness, lustre
3071	H2893	טׇהֳרָה	H:N-F	purifying	1) purifying, cleansing, purification, purity, cleanness<br>1a) purifying, menstruation<br>1b) cleansing, purification
3072	H2894	טֵאטֵא	H:V	to sweep	1) (Pilpel) to sweep, sweep away
3073	H2895	טוֹב	H:V	be pleasing	1) to be good, be pleasing, be joyful, be beneficial, be pleasant, be favourable, be happy, be right<br>1a) (Qal)<br>1a1) to be pleasant, be delightful<br>1a2) to be glad, be joyful<br>1a3) to be better<br>1a4) to be well with, be good for<br>1a5) to be pleasing<br>1b) (Hiphil) to do well, do good, act right, act rightly
3074	H2896a	טוֹב	H:A	pleasant	adj<br>1) good, pleasant, agreeable<br>1a) pleasant, agreeable (to the senses)<br>1b) pleasant (to the higher nature)<br>1c) good, excellent (of its kind)<br>1d) good, rich, valuable in estimation<br>1e) good, appropriate, becoming<br>1f) better (comparative)<br>1g) glad, happy, prosperous (of man's sensuous nature)<br>1h) good understanding (of man's intellectual nature)<br>1i) good, kind, benign<br>1j) good, right (ethical)
3075	H2896b	טוֹב	H:N-M	good	1) a good thing, benefit, welfare<br>1a) welfare, prosperity, happiness<br>1b) good things (collective)<br>1c) good, benefit<br>1d) moral good
3076	H2896c	טוֹבָה	H:N-F	welfare	1) welfare, benefit, good things<br>1a) welfare, prosperity, happiness<br>1b) good things (collective)<br>1c) bounty
3077	H2897	טוֹב	N:N--L	Tob	Tob = "good"<br>1) a region east of the Jordan, north or northeast of Gilead, probably Aramean, location uncertain
3078	H2898	טוּב	H:N-M	goodness	1) goods, good things, goodness<br>1a) good things<br>1b) goods, property<br>1c) fairness, beauty, joy, prosperity, goodness (abstract)<br>1d) goodness (of taste, discernment)<br>1e) goodness (of God) (abstract)
3079	H2899	טוֹב אֲדֹנִיָּה	N:N-M-P	Tob-adonijah	Tob-adonijah = "my Lord is good"<br>1) one of the Levites sent by Jehoshaphat through the cities of Judah to teach the law to the people
3080	H2900	טוֹבִיָּ֫הוּ	N:N-M-P	Tobiah	Tobiah = "Jehovah is good"<br>1) head of a family who returned from exile with Zerubbabel but who were unable to prove their connection with Israel<br>2) the Ammonite who with Sanballat opposed the rebuilding of Jerusalem<br>3) a Levite in the reign of Jehoshaphat<br>4) a chief of the returning exiles
